Day,Hour,Dir,Spd
100,18,280,0.046979866
100,19,120,0.067114094
100,20,110,0.127516779
100,21,120,0.140939597
100,22,120,0.033557047
100,23,120,0.093959732
100,24,110,0.080536913
101,1,110,0.026845638
101,2,110,0
101,3,120,0.040268456
101,4,110,0.053691275
101,5,120,0.080536913
101,6,120,0.053691275
101,7,50,0
101,8,120,0.060402685
101,9,110,0.10738255
101,10,100,0.093959732
101,11,120,0.120805369
101,12,120,0.174496644
101,13,120,0.22147651
101,14,120,0.228187919
101,15,120,0.268456376
101,16,120,0.234899329
101,17,120,0.248322148
101,18,120,0.208053691
101,19,120,0.187919463
101,20,130,0.134228188
101,21,120,0.100671141
101,22,110,0.067114094
101,23,110,0.093959732
101,24,90,0.093959732
102,1,90,0.127516779
102,2,110,0.087248322
102,3,100,0.11409396
102,4,110,0.120805369
102,5,110,0.10738255
102,6,120,0.134228188
102,7,110,0.100671141
102,8,110,0.093959732
102,9,120,0.140939597
102,10,120,0.201342282
102,11,120,0.228187919
102,12,120,0.234899329
102,13,130,0.214765101
102,14,120,0.194630872
102,15,130,0.228187919
102,16,130,0.194630872
102,17,120,0.208053691
102,18,120,0.241610738
102,19,120,0.214765101
102,20,120,0.194630872
102,21,120,0.147651007
102,22,120,0.161073826
102,23,120,0.140939597
102,24,110,0.10738255
103,1,110,0.067114094
103,2,120,0.093959732
103,3,100,0.053691275
103,4,100,0.060402685
103,5,80,0.060402685
103,6,110,0.053691275
103,7,110,0.073825503
103,8,110,0.100671141
103,9,120,0.127516779
103,10,120,0.174496644
103,11,120,0.161073826
103,12,120,0.228187919
103,13,120,0.181208054
103,14,120,0.194630872
103,15,120,0.214765101
103,16,120,0.214765101
103,17,120,0.140939597
103,18,130,0.093959732
103,19,120,0.127516779
103,20,120,0.154362416
103,21,120,0.140939597
103,22,110,0.134228188
103,23,110,0.127516779
103,24,120,0.127516779
104,1,120,0.147651007
104,2,120,0.127516779
104,3,110,0.080536913
104,4,120,0.11409396
104,5,120,0.093959732
104,6,110,0.033557047
104,7,120,0.067114094
104,8,120,0.120805369
104,9,110,0.100671141
104,10,120,0.053691275
104,11,130,0.100671141
104,12,140,0.11409396
104,13,150,0.154362416
104,14,,
104,15,130,0.161073826
104,16,130,0.208053691
104,17,130,0.201342282
104,18,130,0.214765101
104,19,120,0.187919463
104,20,120,0.11409396
104,21,70,0.080536913
104,22,100,0.100671141
104,23,100,0.120805369
104,24,20,0.087248322
105,1,20,0.147651007
105,2,40,0.147651007
105,3,60,0.154362416
105,4,40,0.140939597
105,5,50,0.11409396
105,6,30,0.120805369
105,7,10,0.046979866
105,8,20,0.040268456
105,9,90,0.167785235
105,10,,
105,11,120,0.268456376
105,12,110,0.234899329
105,13,120,0.281879195
105,14,120,0.342281879
105,15,120,0.32885906
105,16,120,0.355704698
105,17,110,0.33557047
105,18,120,0.295302013
105,19,120,0.342281879
105,20,120,0.369127517
105,21,120,0.348993289
105,22,120,0.362416107
105,23,120,0.315436242
105,24,120,0.389261745
106,1,120,0.429530201
106,2,120,0.429530201
106,3,120,0.375838926
106,4,120,0.268456376
106,5,90,0.22147651
106,6,100,0.194630872
106,7,110,0.154362416
106,8,100,0.194630872
106,9,110,0.208053691
106,10,110,0.261744966
106,11,110,0.241610738
106,12,120,0.22147651
106,13,110,0.234899329
106,14,110,0.261744966
106,15,110,0.281879195
106,16,120,0.322147651
106,17,120,0.308724832
106,18,110,0.255033557
106,19,110,0.241610738
106,20,110,0.234899329
106,21,110,0.241610738
106,22,120,0.248322148
106,23,120,0.234899329
106,24,110,0.322147651
107,1,110,0.315436242
107,2,110,0.281879195
107,3,110,0.302013423
107,4,110,0.268456376
107,5,110,0.255033557
107,6,110,0.154362416
107,7,110,0.194630872
107,8,110,0.208053691
107,9,110,0.174496644
107,10,120,0.22147651
107,11,120,0.315436242
107,12,120,0.308724832
107,13,120,0.208053691
107,14,120,0.288590604
107,15,120,0.268456376
107,16,120,0.241610738
107,17,120,0.134228188
107,18,120,0.093959732
107,19,120,0.060402685
107,20,120,0.194630872
107,21,120,0.127516779
107,22,120,0.201342282
107,23,120,0.033557047
107,24,270,0
108,1,270,0.134228188
108,2,280,0.161073826
108,3,300,0.147651007
108,4,310,0.140939597
108,5,320,0.161073826
108,6,300,0.093959732
108,7,10,0.147651007
108,8,10,0.255033557
108,9,10,0.275167785
108,10,10,0.32885906
108,11,10,0.348993289
108,12,10,0.281879195
108,13,10,0.362416107
108,14,10,0.33557047
108,15,10,0.248322148
108,16,20,0.194630872
108,17,10,0.214765101
108,18,10,0.241610738
108,19,30,0.187919463
108,20,10,0.154362416
108,21,10,0.174496644
108,22,20,0.067114094
108,23,20,0.046979866
108,24,10,0.046979866
109,1,350,0.053691275
109,2,330,0.006711409
109,3,20,0.067114094
109,4,40,0.147651007
109,5,10,0.10738255
109,6,10,0.134228188
109,7,20,0.167785235
109,8,10,0.147651007
109,9,10,0.080536913
109,10,130,0.10738255
109,11,130,0.181208054
109,12,120,0.194630872
109,13,120,0.174496644
109,14,130,0.22147651
109,15,130,0.201342282
109,16,120,0.174496644
109,17,120,0.127516779
109,18,100,0.134228188
109,19,120,0.201342282
109,20,120,0.161073826
109,21,90,0.127516779
109,22,80,0.10738255
109,23,40,0.127516779
109,24,40,0.134228188
110,1,30,0.140939597
110,2,30,0.187919463
110,3,20,0.167785235
110,4,20,0.181208054
110,5,20,0.194630872
110,6,20,0.167785235
110,7,20,0.10738255
110,8,50,0.120805369
110,9,30,0.288590604
110,10,20,0.281879195
110,11,30,0.302013423
110,12,20,0.248322148
110,13,10,0.127516779
110,14,20,0.053691275
110,15,10,0.067114094
110,16,20,0.120805369
110,17,30,0.174496644
110,18,30,0.147651007
110,19,30,0.194630872
110,20,40,0.261744966
110,21,30,0.281879195
110,22,40,0.248322148
110,23,30,0.22147651
110,24,10,0.161073826
111,1,30,0.10738255
111,2,20,0.181208054
111,3,30,0.154362416
111,4,30,0.127516779
111,5,20,0.120805369
111,6,10,0.181208054
111,7,10,0.241610738
111,8,20,0.214765101
111,9,20,0.248322148
111,10,10,0.248322148
111,11,10,0.22147651
111,12,20,0.194630872
111,13,20,0.167785235
111,14,10,0.140939597
111,15,10,0.120805369
111,16,40,0.100671141
111,17,40,0.087248322
111,18,10,0.140939597
111,19,10,0.060402685
111,20,40,0.073825503
111,21,30,0.033557047
111,22,100,0.100671141
111,23,100,0.161073826
111,24,90,0.194630872
112,1,90,0.174496644
112,2,80,0.140939597
112,3,90,0.140939597
112,4,90,0.127516779
112,5,30,0.100671141
112,6,50,0.060402685
112,7,40,0.087248322
112,8,50,0.127516779
112,9,10,0.040268456
112,10,20,0.060402685
112,11,40,0.120805369
112,12,,
112,13,10,0.127516779
112,14,10,0.134228188
112,15,30,0.11409396
112,16,20,0.093959732
112,17,20,0.046979866
112,18,40,0.067114094
112,19,10,0.073825503
112,20,30,0.026845638
112,21,360,0.040268456
112,22,150,0
112,23,150,0
112,24,40,0
113,1,310,0.006711409
113,2,290,0.020134228
113,3,170,0
113,4,290,0.040268456
113,5,20,0.046979866
113,6,290,0.040268456
113,7,260,0.006711409
113,8,260,0
113,9,20,0.134228188
113,10,40,0.10738255
113,11,10,0.100671141
113,12,360,0.073825503
113,13,20,0.073825503
113,14,40,0.120805369
113,15,20,0.10738255
113,16,360,0.046979866
113,17,10,0.026845638
113,18,60,0.006711409
113,19,130,0
113,20,40,0.026845638
113,21,340,0
113,22,300,0.040268456
113,23,220,0
113,24,260,0
114,1,40,0
114,2,20,0.093959732
114,3,10,0.067114094
114,4,30,0.073825503
114,5,10,0.093959732
114,6,30,0.087248322
114,7,20,0.194630872
114,8,10,0.174496644
114,9,10,0.127516779
114,10,10,0.093959732
114,11,160,0.020134228
114,12,240,0.087248322
114,13,270,0.060402685
114,14,280,0.040268456
114,15,270,0.080536913
114,16,360,0.10738255
114,17,40,0.10738255
114,18,50,0.127516779
114,19,40,0.087248322
114,20,60,0.087248322
114,21,70,0.073825503
114,22,30,0.033557047
114,23,70,0.013422819
114,24,120,0.013422819
115,1,110,0.073825503
115,2,70,0.067114094
115,3,40,0.087248322
115,4,50,0.073825503
115,5,40,0.147651007
115,6,60,0.11409396
115,7,70,0.10738255
115,8,20,0.100671141
115,9,30,0.100671141
115,10,90,0.208053691
115,11,100,0.187919463
115,12,120,0.201342282
115,13,120,0.120805369
115,14,40,0.093959732
115,15,40,0.120805369
115,16,10,0.087248322
115,17,110,0.073825503
115,18,110,0.11409396
115,19,120,0.140939597
115,20,120,0.154362416
115,21,120,0.228187919
115,22,120,0.161073826
115,23,80,0.127516779
115,24,80,0.100671141
116,1,90,0.080536913
116,2,80,0.100671141
116,3,90,0.120805369
116,4,110,0.046979866
116,5,110,0.020134228
116,6,120,0.060402685
116,7,110,0.093959732
116,8,70,0.020134228
116,9,110,0.046979866
116,10,10,0.013422819
116,11,40,0.020134228
116,12,110,0.120805369
116,13,120,0.073825503
116,14,140,0.147651007
116,15,130,0.134228188
116,16,140,0.127516779
116,17,120,0.127516779
116,18,120,0.120805369
116,19,130,0.161073826
116,20,130,0.093959732
116,21,120,0
116,22,120,0
116,23,120,0
116,24,210,0
117,1,290,0
117,2,,0
117,3,130,0.080536913
117,4,120,0
117,5,120,0
117,6,290,0
117,7,270,0
117,8,120,0.040268456
117,9,120,0.013422819
117,10,270,0.006711409
117,11,100,0
117,12,270,0.013422819
117,13,10,0.006711409
117,14,30,0.013422819
117,15,50,0.073825503
117,16,10,0.11409396
117,17,10,0.147651007
117,18,10,0.073825503
117,19,20,0
117,20,10,0.026845638
117,21,30,0.013422819
117,22,40,0
117,23,270,0
117,24,260,0
118,1,270,0
118,2,260,0
118,3,270,0
118,4,240,0
118,5,110,0
118,6,350,0
118,7,90,0
118,8,330,0.020134228
118,9,250,0
118,10,260,0
118,11,270,0
118,12,270,0.013422819
118,13,120,0.053691275
118,14,120,0.134228188
118,15,140,0.134228188
118,16,130,0.154362416
118,17,140,0.154362416
118,18,120,0.134228188
118,19,120,0.161073826
118,20,120,0.161073826
118,21,120,0.127516779
118,22,120,0.147651007
118,23,120,0.161073826
118,24,120,0.134228188
119,1,120,0.127516779
119,2,120,0.181208054
119,3,120,0.120805369
119,4,120,0.140939597
119,5,120,0.194630872
119,6,120,0.201342282
119,7,120,0.167785235
119,8,120,0.147651007
119,9,110,0.194630872
119,10,120,0.22147651
119,11,120,0.234899329
119,12,120,0.241610738
119,13,120,0.255033557
119,14,120,0.214765101
119,15,130,0.167785235
119,16,120,0.214765101
119,17,130,0.201342282
119,18,120,0.147651007
119,19,120,0.187919463
119,20,120,0.187919463
119,21,130,0.174496644
119,22,120,0.187919463
119,23,120,0.261744966
119,24,130,0.22147651
120,1,120,0.067114094
120,2,120,0.093959732
120,3,130,0.167785235
120,4,120,0.174496644
120,5,130,0.22147651
120,6,120,0.234899329
120,7,120,0.174496644
120,8,120,0.147651007
120,9,120,0.161073826
120,10,110,0.167785235
120,11,120,0.134228188
120,12,120,0.127516779
120,13,130,0.120805369
120,14,140,0.087248322
120,15,140,0.067114094
120,16,130,0.10738255
120,17,120,0.087248322
120,18,110,0.006711409
120,19,270,0.006711409
120,20,280,0.040268456
120,21,280,0.067114094
120,22,250,0.006711409
120,23,10,0.134228188
120,24,20,0.120805369
121,1,10,0.167785235
121,2,20,0.154362416
121,3,20,0.10738255
121,4,10,0.127516779
121,5,20,0.187919463
121,6,40,0.134228188
121,7,20,0.208053691
121,8,20,0.11409396
121,9,10,0.147651007
121,10,20,0.127516779
121,11,50,0.174496644
121,12,20,0.147651007
121,13,50,0.10738255
121,14,10,0.100671141
121,15,120,0.154362416
121,16,90,0.093959732
121,17,80,0.100671141
121,18,50,0.120805369
121,19,30,0.127516779
121,20,40,0.134228188
121,21,30,0.154362416
121,22,40,0.100671141
121,23,40,0.11409396
121,24,10,0.174496644
122,1,20,0.154362416
122,2,20,0.201342282
122,3,30,0.22147651
122,4,20,0.187919463
122,5,30,0.201342282
122,6,20,0.248322148
122,7,20,0.181208054
122,8,20,0.22147651
122,9,30,0.201342282
122,10,20,0.201342282
122,11,20,0.194630872
122,12,20,0.201342282
122,13,30,0.174496644
122,14,40,0.093959732
122,15,10,0.140939597
122,16,30,0.087248322
122,17,40,0.11409396
122,18,20,0.140939597
122,19,30,0.154362416
122,20,30,0.167785235
122,21,40,0.181208054
122,22,30,0.194630872
122,23,30,0.194630872
122,24,30,0.140939597
123,1,30,0.147651007
123,2,20,0.10738255
123,3,20,0.140939597
123,4,20,0.201342282
123,5,10,0.248322148
123,6,20,0.167785235
123,7,10,0.093959732
123,8,30,0.093959732
123,9,30,0.120805369
123,10,30,0.161073826
123,11,10,0.161073826
123,12,20,0.093959732
123,13,20,0.053691275
123,14,120,0.060402685
123,15,130,0.073825503
123,16,270,0.120805369
123,17,260,0.060402685
123,18,20,0.073825503
123,19,40,0.120805369
123,20,50,0.127516779
123,21,10,0.093959732
123,22,10,0.060402685
123,23,50,0.11409396
123,24,30,0.161073826
124,1,10,0.134228188
124,2,30,0.060402685
124,3,70,0.073825503
124,4,40,0.093959732
124,5,40,0.167785235
124,6,20,0.174496644
124,7,10,0.174496644
124,8,20,0.060402685
124,9,20,0.100671141
124,10,50,0.073825503
124,11,130,0.067114094
124,12,140,0.134228188
124,13,150,0.174496644
124,14,150,0.140939597
124,15,150,0.073825503
124,16,150,0.067114094
124,17,280,0.026845638
124,18,120,0.020134228
124,19,120,0.020134228
124,20,120,0.080536913
124,21,110,0.067114094
124,22,120,0.006711409
124,23,120,0.100671141
124,24,120,0.201342282
125,1,110,0.194630872
125,2,100,0.201342282
125,3,80,0.228187919
125,4,80,0.214765101
125,5,70,0.214765101
125,6,60,0.161073826
125,7,30,0.100671141
125,8,60,0.013422819
125,9,120,0.154362416
125,10,100,0.167785235
125,11,90,0.147651007
125,12,120,0.208053691
125,13,120,0.187919463
125,14,130,0.194630872
125,15,130,0.214765101
125,16,120,0.234899329
125,17,110,0.194630872
125,18,120,0.167785235
125,19,120,0.127516779
125,20,120,0.100671141
125,21,120,0.167785235
125,22,120,0.194630872
125,23,120,0.248322148
125,24,120,0.208053691
126,1,120,0.201342282
126,2,110,0.167785235
126,3,100,0.214765101
126,4,110,0.194630872
126,5,110,0.147651007
126,6,100,0.11409396
126,7,100,0.120805369
126,8,120,0.120805369
126,9,120,0.093959732
126,10,110,0.127516779
126,11,110,0.120805369
126,12,120,0.140939597
126,13,120,0.234899329
126,14,130,0.201342282
126,15,130,0.140939597
126,16,120,0.087248322
126,17,110,0.100671141
126,18,120,0.10738255
126,19,110,0.046979866
126,20,270,0.046979866
126,21,,0
126,22,30,0.020134228
126,23,30,0.033557047
126,24,40,0.040268456
127,1,70,0
127,2,110,0
127,3,110,0.013422819
127,4,360,0
127,5,300,0.006711409
127,6,120,0.006711409
127,7,110,0
127,8,30,0
127,9,50,0.006711409
127,10,40,0.120805369
127,11,40,0.080536913
127,12,30,0.154362416
127,13,20,0.10738255
127,14,10,0.10738255
127,15,20,0.067114094
127,16,20,0.147651007
127,17,360,0.147651007
127,18,30,0.067114094
127,19,20,0.060402685
127,20,20,0.10738255
127,21,40,0.147651007
127,22,60,0.127516779
127,23,10,0.120805369
127,24,10,0.073825503
128,1,10,0.100671141
128,2,10,0.073825503
128,3,360,0.020134228
128,4,10,0
128,5,50,0
128,6,100,0.046979866
128,7,100,0.140939597
128,8,90,0.174496644
128,9,100,0.154362416
128,10,120,0.127516779
128,11,110,0.187919463
128,12,130,0.187919463
128,13,120,0.187919463
128,14,130,0.228187919
128,15,120,0.201342282
128,16,120,0.194630872
128,17,120,0.214765101
128,18,120,0.22147651
128,19,120,0.194630872
128,20,120,0.208053691
128,21,120,0.228187919
128,22,120,0.214765101
128,23,120,0.208053691
128,24,120,0.174496644
129,1,120,0.181208054
129,2,120,0.208053691
129,3,120,0.248322148
129,4,120,0.214765101
129,5,120,0.255033557
129,6,120,0.234899329
129,7,120,0.140939597
129,8,120,0.147651007
129,9,120,0.167785235
129,10,120,0.120805369
129,11,120,0.154362416
129,12,130,0.167785235
129,13,130,0.140939597
129,14,130,0.006711409
129,15,120,0
129,16,130,0.040268456
129,17,120,0.006711409
129,18,120,0.006711409
129,19,120,0.046979866
129,20,130,0.053691275
129,21,130,0.060402685
129,22,140,0.11409396
129,23,140,0.134228188
129,24,120,0.080536913
130,1,120,0.093959732
130,2,130,0.10738255
130,3,130,0.147651007
130,4,130,0.087248322
130,5,130,0.147651007
130,6,130,0.134228188
130,7,130,0
130,8,280,0
130,9,120,0
130,10,120,0.080536913
130,11,120,0.134228188
130,12,,
130,13,,
130,14,,
130,15,,
130,16,,
130,17,40,0
130,18,130,0.013422819
130,19,110,0
130,20,40,0.013422819
130,21,40,0.067114094
130,22,360,0.026845638
130,23,360,0
130,24,10,0.073825503
131,1,10,0.174496644
131,2,10,0.161073826
131,3,360,0.11409396
131,4,20,0.093959732
131,5,60,0.046979866
131,6,10,0.053691275
131,7,10,0.127516779
131,8,20,0.093959732
131,9,360,0.040268456
131,10,50,0.087248322
131,11,20,0.161073826
131,12,20,0.187919463
131,13,10,0.208053691
131,14,10,0.194630872
131,15,10,0.174496644
131,16,20,0.228187919
131,17,20,0.228187919
131,18,10,0.22147651
131,19,20,0.194630872
131,20,30,0.248322148
131,21,30,0.181208054
131,22,30,0.140939597
131,23,10,0.147651007
131,24,10,0.147651007
132,1,10,0.147651007
132,2,10,0.181208054
132,3,10,0.187919463
132,4,20,0.187919463
132,5,10,0.167785235
132,6,10,0.187919463
132,7,10,0.154362416
132,8,10,0.167785235
132,9,20,0.194630872
132,10,10,0.161073826
132,11,20,0.11409396
132,12,50,0.087248322
132,13,50,0.10738255
132,14,40,0.093959732
132,15,30,0.154362416
132,16,30,0.154362416
132,17,,
132,18,20,0.187919463
132,19,10,0.134228188
132,20,10,0.120805369
132,21,10,0.161073826
132,22,10,0.181208054
132,23,10,0.140939597
132,24,20,0.187919463
133,1,10,0.167785235
133,2,20,0.140939597
133,3,10,0.127516779
133,4,10,0.140939597
133,5,10,0.147651007
133,6,10,0.161073826
133,7,360,0.073825503
133,8,10,0.127516779
133,9,10,0.093959732
133,10,40,0.067114094
133,11,20,0.100671141
133,12,20,0.161073826
133,13,20,0.228187919
133,14,10,0.228187919
133,15,20,0.201342282
133,16,20,0.275167785
133,17,20,0.255033557
133,18,10,0.214765101
133,19,10,0.167785235
133,20,20,0.208053691
133,21,20,0.174496644
133,22,10,0.154362416
133,23,360,0.093959732
133,24,10,0.11409396
134,1,10,0.134228188
134,2,360,0.22147651
134,3,10,0.22147651
134,4,10,0.187919463
134,5,360,0.167785235
134,6,10,0.10738255
134,7,20,0.174496644
134,8,10,0.174496644
134,9,10,0.161073826
134,10,30,0.194630872
134,11,20,0.154362416
134,12,10,0.234899329
134,13,20,0.228187919
134,14,10,0.22147651
134,15,10,0.214765101
134,16,,
134,17,10,0.234899329
134,18,20,0.181208054
134,19,10,0.154362416
134,20,30,0.161073826
134,21,20,0.201342282
134,22,20,0.281879195
134,23,30,0.32885906
134,24,30,0.295302013
135,1,30,0.22147651
135,2,30,0.261744966
135,3,20,0.234899329
135,4,10,0.174496644
135,5,10,0.228187919
135,6,10,0.194630872
135,7,20,0.208053691
135,8,10,0.181208054
135,9,10,0.167785235
135,10,20,0.194630872
135,11,20,0.167785235
135,12,20,0.134228188
135,13,10,0.140939597
135,14,10,0.147651007
135,15,20,0.100671141
135,16,10,0.080536913
135,17,110,0
135,18,10,0.020134228
135,19,60,0.033557047
135,20,70,0.046979866
135,21,20,0.067114094
135,22,20,0.046979866
135,23,30,0.026845638
135,24,40,0.060402685
136,1,50,0.080536913
136,2,10,0.033557047
136,3,360,0.033557047
136,4,10,0.073825503
136,5,20,0.10738255
136,6,350,0.053691275
136,7,10,0.053691275
136,8,10,0.053691275
136,9,110,0
136,10,20,0
136,11,10,0.033557047
136,12,360,0.006711409
136,13,270,0.060402685
136,14,270,0.073825503
136,15,240,0.053691275
136,16,220,0.020134228
136,17,160,0.120805369
136,18,170,0.073825503
136,19,340,0.053691275
136,20,210,0
136,21,190,0
136,22,120,0.046979866
136,23,120,0
136,24,100,0.013422819
137,1,100,0.013422819
137,2,130,0.026845638
137,3,110,0.046979866
137,4,90,0.154362416
137,5,90,0.134228188
137,6,90,0.127516779
137,7,110,0.147651007
137,8,100,0.140939597
137,9,110,0.147651007
137,10,110,0.127516779
137,11,110,0.154362416
137,12,90,0.161073826
137,13,130,0.080536913
137,14,60,0.073825503
137,15,130,0.11409396
137,16,140,0.120805369
137,17,50,0.087248322
137,18,,
137,19,30,0.100671141
137,20,20,0.087248322
137,21,20,0.100671141
137,22,30,0.10738255
137,23,20,0.147651007
137,24,20,0.073825503
138,1,20,0.080536913
138,2,20,0.093959732
138,3,20,0.11409396
138,4,20,0.134228188
138,5,50,0.11409396
138,6,50,0.073825503
138,7,20,0.087248322
138,8,150,0.073825503
138,9,,
138,10,30,0.261744966
138,11,10,0.22147651
138,12,20,0.154362416
138,13,50,0.154362416
138,14,30,0.154362416
138,15,20,0.147651007
138,16,40,0.174496644
138,17,50,0.214765101
138,18,20,0.140939597
138,19,50,0.073825503
138,20,60,0.127516779
138,21,60,0.194630872
138,22,50,0.234899329
138,23,30,0.214765101
138,24,50,0.134228188
139,1,20,0.073825503
139,2,30,0.127516779
139,3,30,0.100671141
139,4,20,0.167785235
139,5,20,0.167785235
139,6,10,0.10738255
139,7,10,0.134228188
139,8,20,0.140939597
139,9,20,0.167785235
139,10,,
139,11,20,0.046979866
139,12,,
139,13,190,0.026845638
139,14,60,0.10738255
139,15,,
139,16,,
139,17,50,0.120805369
139,18,10,0.127516779
139,19,30,0.100671141
139,20,50,0.11409396
139,21,40,0.140939597
139,22,30,0.161073826
139,23,40,0.087248322
139,24,30,0.093959732
140,1,30,0.020134228
140,2,320,0
140,3,170,0
140,4,360,0.067114094
140,5,20,0.087248322
140,6,20,0.020134228
140,7,50,0.026845638
140,8,20,0.067114094
140,9,20,0.10738255
140,10,80,0.033557047
140,11,40,0.120805369
140,12,20,0.067114094
140,13,140,0.140939597
140,14,140,0.080536913
140,15,,
140,16,,
140,17,270,0.100671141
140,18,270,0.067114094
140,19,270,0.053691275
140,20,280,0.046979866
140,21,260,0
140,22,110,0.013422819
140,23,110,0.020134228
140,24,40,0.046979866
141,1,20,0.087248322
141,2,60,0.013422819
141,3,330,0
141,4,30,0.087248322
141,5,30,0.140939597
141,6,40,0.060402685
141,7,30,0.067114094
141,8,30,0.073825503
141,9,10,0.013422819
141,10,30,0.046979866
141,11,70,0.087248322
141,12,50,0.087248322
141,13,10,0.11409396
141,14,20,0.140939597
141,15,20,0.120805369
141,16,10,0.154362416
141,17,360,0.127516779
141,18,20,0.174496644
141,19,10,0.161073826
141,20,40,0.087248322
141,21,40,0.11409396
141,22,20,0.147651007
141,23,30,0.194630872
141,24,20,0.187919463
142,1,20,0.167785235
142,2,30,0.127516779
142,3,20,0.127516779
142,4,20,0.161073826
142,5,30,0.140939597
142,6,350,0.11409396
142,7,360,0.127516779
142,8,20,0.120805369
142,9,20,0.080536913
142,10,20,0.040268456
142,11,20,0.073825503
142,12,170,0.026845638
142,13,270,0.100671141
142,14,270,0.100671141
142,15,270,0.11409396
142,16,250,0.087248322
142,17,270,0.120805369
142,18,270,0.127516779
142,19,290,0.11409396
142,20,280,0.046979866
142,21,280,0.026845638
142,22,260,0
142,23,150,0
142,24,130,0.033557047
143,1,110,0.040268456
143,2,120,0
143,3,130,0
143,4,130,0
143,5,130,0
143,6,280,0
143,7,270,0
143,8,270,0
143,9,270,0
143,10,270,0
143,11,280,0.013422819
143,12,280,0.060402685
143,13,270,0.093959732
143,14,240,0.020134228
143,15,270,0.073825503
143,16,290,0.161073826
143,17,290,0.147651007
143,18,290,0.080536913
143,19,280,0
143,20,280,0
143,21,120,0.093959732
143,22,130,0.174496644
143,23,120,0.040268456
143,24,120,0
144,1,120,0
144,2,70,0.020134228
144,3,120,0.033557047
144,4,120,0.046979866
144,5,100,0.013422819
144,6,80,0.026845638
144,7,90,0
144,8,70,0.006711409
144,9,70,0
144,10,120,0.067114094
144,11,130,0.127516779
144,12,130,0.161073826
144,13,140,0.187919463
144,14,140,0.201342282
144,15,140,0.194630872
144,16,130,0.201342282
144,17,120,0.248322148
144,18,130,0.248322148
144,19,120,0.140939597
144,20,120,0.10738255
144,21,110,0.140939597
144,22,120,0.208053691
144,23,110,0.161073826
144,24,130,0.127516779
145,1,120,0.161073826
145,2,120,0.194630872
145,3,120,0.161073826
145,4,120,0.174496644
145,5,80,0.120805369
145,6,40,0.120805369
145,7,50,0.10738255
145,8,40,0.080536913
145,9,40,0.11409396
145,10,100,0.093959732
145,11,20,0.053691275
145,12,20,0.10738255
145,13,140,0.100671141
145,14,140,0.127516779
145,15,130,0.174496644
145,16,140,0.194630872
145,17,,
145,18,,
145,19,120,0.120805369
145,20,110,0.100671141
145,21,90,0.013422819
145,22,110,0.10738255
145,23,110,0.154362416
145,24,120,0.22147651
146,1,110,0.134228188
146,2,100,0.154362416
146,3,100,0.120805369
146,4,110,0.020134228
146,5,110,0.046979866
146,6,120,0.053691275
146,7,110,0.006711409
146,8,120,0.020134228
146,9,130,0.053691275
146,10,90,0.093959732
146,11,130,0.161073826
146,12,130,0.161073826
146,13,150,0.228187919
146,14,140,0.174496644
146,15,130,0.154362416
146,16,130,0.234899329
146,17,120,0.228187919
146,18,130,0.268456376
146,19,120,0.11409396
146,20,120,0.154362416
146,21,120,0.181208054
146,22,120,0.214765101
146,23,110,0.248322148
146,24,120,0.261744966
147,1,110,0.234899329
147,2,110,0.181208054
147,3,110,0.167785235
147,4,120,0.187919463
147,5,120,0.154362416
147,6,120,0.140939597
147,7,120,0.134228188
147,8,120,0.11409396
147,9,130,0.11409396
147,10,130,0.040268456
147,11,130,0.013422819
147,12,140,0.013422819
147,13,,
147,14,140,0.100671141
147,15,150,0.053691275
147,16,270,0.040268456
147,17,270,0.120805369
147,18,290,0.073825503
147,19,290,0.10738255
147,20,270,0.067114094
147,21,250,0
147,22,120,0
147,23,170,0
147,24,210,0
148,1,130,0
148,2,260,0
148,3,340,0.033557047
148,4,350,0.040268456
148,5,150,0.040268456
148,6,20,0.120805369
148,7,210,0.046979866
148,8,180,0
148,9,10,0.093959732
148,10,20,0.093959732
148,11,20,0.174496644
148,12,20,0.140939597
148,13,30,0.073825503
148,14,330,0.026845638
148,15,130,0.100671141
148,16,130,0.154362416
148,17,150,0.120805369
148,18,270,0.046979866
148,19,240,0.013422819
148,20,50,0.060402685
148,21,120,0.087248322
148,22,110,0.10738255
148,23,130,0.087248322
148,24,130,0.154362416
149,1,130,0.194630872
149,2,130,0.174496644
149,3,120,0.167785235
149,4,110,0.134228188
149,5,80,0.053691275
149,6,120,0.060402685
149,7,130,0.080536913
149,8,10,0.093959732
149,9,10,0.046979866
149,10,50,0.040268456
149,11,130,0.087248322
149,12,130,0.161073826
149,13,140,0.181208054
149,14,140,0.208053691
149,15,150,0.187919463
149,16,130,0.187919463
149,17,130,0.161073826
149,18,120,0.154362416
149,19,130,0.134228188
149,20,130,0.120805369
149,21,120,0.161073826
149,22,120,0.140939597
149,23,120,0.181208054
149,24,120,0.120805369
150,1,120,0.087248322
150,2,110,0.093959732
150,3,120,0.140939597
150,4,130,0.127516779
150,5,130,0.147651007
150,6,120,0.161073826
150,7,120,0.161073826
150,8,120,0.174496644
150,9,120,0.167785235
150,10,130,0.214765101
150,11,130,0.234899329
150,12,130,0.241610738
150,13,120,0.275167785
150,14,120,0.22147651
150,15,120,0.201342282
150,16,120,0.261744966
150,17,130,0.255033557
150,18,130,0.214765101
150,19,130,0.194630872
150,20,120,0.167785235
150,21,130,0.140939597
150,22,110,0.093959732
