Day,Hour,Temp
119,24,0.54296875
120,1,0.55078125
120,2,0.54296875
120,3,0.53515625
120,4,0.53125
120,5,0.5234375
120,6,0.5234375
120,7,0.53125
120,8,0.53515625
120,9,0.55078125
120,10,0.5625
120,11,0.5703125
120,12,0.60546875
120,13,0.71875
120,14,0.76171875
120,15,0.7890625
120,16,0.76171875
120,17,0.71875
120,18,0.6640625
120,19,0.625
120,20,0.6328125
120,21,0.62890625
120,22,0.62890625
120,23,0.59765625
120,24,0.546875
121,1,0.50390625
121,2,0.48828125
121,3,0.48046875
121,4,0.453125
121,5,0.4296875
121,6,0.40234375
121,7,0.3828125
121,8,0.38671875
121,9,0.421875
121,10,0.42578125
121,11,0.484375
121,12,0.4921875
121,13,0.5
121,14,0.5390625
121,15,0.52734375
121,16,0.51953125
121,17,0.48046875
121,18,0.453125
121,19,0.4296875
121,20,0.43359375
121,21,0.421875
121,22,0.40625
121,23,0.390625
121,24,0.3671875
122,1,0.359375
122,2,0.3359375
122,3,0.32421875
122,4,0.3046875
122,5,0.3046875
122,6,0.29296875
122,7,0.27734375
122,8,0.26953125
122,9,0.29296875
122,10,0.3203125
122,11,0.38671875
122,12,0.41796875
122,13,0.44140625
122,14,0.484375
122,15,0.4609375
122,16,0.46484375
122,17,0.421875
122,18,0.3984375
122,19,0.3828125
122,20,0.37890625
122,21,0.35546875
122,22,0.34375
122,23,0.32421875
122,24,0.3125
123,1,0.28515625
123,2,0.30078125
123,3,0.3046875
123,4,0.296875
123,5,0.2734375
123,6,0.27734375
123,7,0.25
123,8,0.26953125
123,9,0.32421875
123,10,0.359375
123,11,0.40625
123,12,0.453125
123,13,0.484375
123,14,0.5
123,15,0.50390625
123,16,0.48828125
123,17,0.45703125
123,18,0.4140625
123,19,0.39453125
123,20,0.37890625
123,21,0.38671875
123,22,0.35546875
123,23,0.359375
123,24,0.34375
124,1,0.3203125
124,2,0.3046875
124,3,0.29296875
124,4,0.28515625
124,5,0.27734375
124,6,0.26953125
124,7,0.25390625
124,8,0.2890625
124,9,0.35546875
124,10,0.42578125
124,11,0.50390625
124,12,0.56640625
124,13,0.57421875
124,14,0.5703125
124,15,0.546875
124,16,0.53125
124,17,0.47265625
124,18,0.40234375
124,19,0.37890625
124,20,0.375
124,21,0.37890625
124,22,0.3828125
124,23,0.41015625
124,24,0.421875
125,1,0.421875
125,2,0.421875
125,3,0.39453125
125,4,0.375
125,5,0.359375
125,6,0.33984375
125,7,0.3203125
125,8,0.35546875
125,9,0.40625
125,10,0.41015625
125,11,0.453125
125,12,0.52734375
125,13,0.52734375
125,14,0.55859375
125,15,0.54296875
125,16,0.48046875
125,17,0.4609375
125,18,0.44921875
125,19,0.453125
125,20,0.44140625
125,21,0.4609375
125,22,0.45703125
125,23,0.4609375
125,24,0.44921875
126,1,0.44921875
126,2,0.44140625
126,3,0.44140625
126,4,0.4453125
126,5,0.4453125
126,6,0.44921875
126,7,0.453125
126,8,0.46875
126,9,0.48046875
126,10,0.53125
126,11,0.5625
126,12,0.67578125
126,13,0.703125
126,14,0.6875
126,15,0.6953125
126,16,0.65234375
126,17,0.60546875
126,18,0.58984375
126,19,0.5859375
126,20,0.56640625
126,21,0.59375
126,22,0.5859375
126,23,0.578125
126,24,0.57421875
127,1,0.5625
127,2,0.5390625
127,3,0.53125
127,4,0.53125
127,5,0.51953125
127,6,0.5078125
127,7,0.54296875
127,8,0.56640625
127,9,0.609375
127,10,0.59375
127,11,0.64453125
127,12,0.609375
127,13,0.6171875
127,14,0.609375
127,15,0.609375
127,16,0.59765625
127,17,0.56640625
127,18,0.55078125
127,19,0.54296875
127,20,0.53125
127,21,0.51171875
127,22,0.4921875
127,23,0.46875
127,24,0.4609375
128,1,0.44921875
128,2,0.4296875
128,3,0.4140625
128,4,0.40625
128,5,0.40234375
128,6,0.421875
128,7,0.42578125
128,8,0.42578125
128,9,0.44921875
128,10,0.48828125
128,11,0.48828125
128,12,0.54296875
128,13,0.515625
128,14,0.5234375
128,15,0.515625
128,16,0.48046875
128,17,0.46484375
128,18,0.45703125
128,19,0.45703125
128,20,0.45703125
128,21,0.453125
128,22,0.4453125
128,23,0.453125
128,24,0.453125
129,1,0.44921875
129,2,0.4453125
129,3,0.43359375
129,4,0.41796875
129,5,0.4140625
129,6,0.40625
129,7,0.4140625
129,8,0.40625
129,9,0.4296875
129,10,0.4375
129,11,0.453125
129,12,0.4375
129,13,0.46484375
129,14,0.46875
129,15,0.484375
129,16,0.453125
129,17,0.4375
129,18,0.44140625
129,19,0.4375
129,20,0.43359375
129,21,0.4375
129,22,0.4375
129,23,0.44140625
129,24,0.4453125
130,1,0.4453125
130,2,0.4453125
130,3,0.4375
130,4,0.43359375
130,5,0.42578125
130,6,0.4296875
130,7,0.4375
130,8,0.4765625
130,9,0.5078125
130,10,0.5078125
130,11,0.4921875
130,12,
130,13,
130,14,
130,15,
130,16,0.5078125
130,17,0.5078125
130,18,0.4921875
130,19,0.484375
130,20,0.4765625
130,21,0.4765625
130,22,0.46484375
130,23,0.4453125
130,24,0.40234375
131,1,0.37109375
131,2,0.34765625
131,3,0.33984375
131,4,0.33984375
131,5,0.32421875
131,6,0.31640625
131,7,0.3046875
131,8,0.29296875
131,9,0.30078125
131,10,0.30078125
131,11,0.265625
131,12,0.26953125
131,13,0.28515625
131,14,0.3046875
131,15,0.3125
131,16,0.28515625
131,17,0.27734375
131,18,0.265625
131,19,0.26171875
131,20,0.26171875
131,21,0.2265625
131,22,0.21484375
131,23,0.19921875
131,24,0.20703125
132,1,0.1875
132,2,0.16796875
132,3,0.16015625
132,4,0.16015625
132,5,0.1640625
132,6,0.15234375
132,7,0.1484375
132,8,0.15234375
132,9,0.1640625
132,10,0.171875
132,11,0.21484375
132,12,0.2265625
132,13,0.21875
132,14,0.234375
132,15,0.23046875
132,16,0.2421875
132,17,0.24609375
132,18,0.23828125
132,19,0.234375
132,20,0.23046875
132,21,0.22265625
132,22,0.21875
132,23,0.21875
132,24,0.21875
133,1,0.20703125
133,2,0.22265625
133,3,0.22265625
133,4,0.21484375
133,5,0.20703125
133,6,0.20703125
133,7,0.2265625
133,8,0.234375
133,9,0.265625
133,10,0.296875
133,11,0.33203125
133,12,0.32421875
133,13,0.34765625
133,14,0.328125
133,15,0.31640625
133,16,0.28515625
133,17,0.265625
133,18,0.23046875
133,19,0.21484375
133,20,0.1953125
133,21,0.18359375
133,22,0.1640625
133,23,0.14453125
133,24,0.1328125
134,1,0.109375
134,2,0.1015625
134,3,0.0859375
134,4,0.08203125
134,5,0.08203125
134,6,0.0859375
134,7,0.07421875
134,8,0.0625
134,9,0.0859375
134,10,0.16015625
134,11,0.16796875
134,12,0.19921875
134,13,0.2421875
134,14,0.25390625
134,15,0.26953125
134,16,0.25390625
134,17,0.2265625
134,18,0.19921875
134,19,0.19140625
134,20,0.1875
134,21,0.1875
134,22,0.19140625
134,23,0.1953125
134,24,0.1875
135,1,0.171875
135,2,0.1484375
135,3,0.14453125
135,4,0.13671875
135,5,0.12890625
135,6,0.12109375
135,7,0.11328125
135,8,0.125
135,9,0.13671875
135,10,0.1796875
135,11,0.21875
135,12,0.26953125
135,13,0.28125
135,14,0.265625
135,15,0.265625
135,16,0.2578125
135,17,0.265625
135,18,0.26171875
135,19,0.26171875
135,20,0.265625
135,21,0.2421875
135,22,0.21875
135,23,0.2265625
135,24,0.234375
136,1,0.23046875
136,2,0.23828125
136,3,0.2421875
136,4,0.2109375
136,5,0.21484375
136,6,0.203125
136,7,0.19140625
136,8,0.2109375
136,9,0.2421875
136,10,0.3515625
136,11,0.37109375
136,12,0.4140625
136,13,0.453125
136,14,0.46875
136,15,0.47265625
136,16,0.4453125
136,17,0.390625
136,18,0.37109375
136,19,0.34765625
136,20,0.33984375
136,21,0.33203125
136,22,0.30859375
136,23,0.30078125
136,24,0.3046875
137,1,0.30078125
137,2,0.328125
137,3,0.3359375
137,4,0.32421875
137,5,0.328125
137,6,0.328125
137,7,0.32421875
137,8,0.34765625
137,9,0.37109375
137,10,0.38671875
137,11,0.42578125
137,12,0.4296875
137,13,0.51171875
137,14,0.46875
137,15,0.5234375
137,16,0.484375
137,17,0.453125
137,18,0.4296875
137,19,0.3984375
137,20,0.37890625
137,21,0.375
137,22,0.36328125
137,23,0.3515625
137,24,0.33203125
138,1,0.328125
138,2,0.3125
138,3,0.29296875
138,4,0.28125
138,5,0.26953125
138,6,0.265625
138,7,0.265625
138,8,0.2578125
138,9,0.26953125
138,10,0.31640625
138,11,0.3515625
138,12,0.39453125
138,13,0.3984375
138,14,0.41015625
138,15,0.4140625
138,16,0.3828125
138,17,0.3515625
138,18,0.30859375
138,19,0.28515625
138,20,0.2578125
138,21,0.23828125
138,22,0.21875
138,23,0.20703125
138,24,0.1875
139,1,0.1796875
139,2,0.1640625
139,3,0.171875
139,4,0.140625
139,5,0.12890625
139,6,0.11328125
139,7,0.10546875
139,8,0.11328125
139,9,0.15625
139,10,0.22265625
139,11,0.265625
139,12,0.3125
139,13,0.33203125
139,14,0.34765625
139,15,0.3515625
139,16,0.3515625
139,17,0.3046875
139,18,0.2734375
139,19,0.2421875
139,20,0.2265625
139,21,0.23046875
139,22,0.21875
139,23,0.203125
139,24,0.19921875
140,1,0.17578125
140,2,0.17578125
140,3,0.17578125
140,4,0.15625
140,5,0.14453125
140,6,0.13671875
140,7,0.1171875
140,8,0.1484375
140,9,0.203125
140,10,0.2890625
140,11,0.3203125
140,12,0.421875
140,13,0.45703125
140,14,0.421875
140,15,0.41015625
140,16,0.40234375
140,17,0.35546875
140,18,0.31640625
140,19,0.29296875
140,20,0.30078125
140,21,0.27734375
140,22,0.2578125
140,23,0.28515625
140,24,0.25
141,1,0.23828125
141,2,0.22265625
141,3,0.21484375
141,4,0.23828125
141,5,0.2421875
141,6,0.2265625
141,7,0.203125
141,8,0.2109375
141,9,0.28515625
141,10,0.36328125
141,11,0.41015625
141,12,0.4609375
141,13,0.4921875
141,14,0.49609375
141,15,0.515625
141,16,0.48828125
141,17,0.45703125
141,18,0.41015625
141,19,0.37890625
141,20,0.3828125
141,21,0.37109375
141,22,0.35546875
141,23,0.359375
141,24,0.33984375
142,1,0.328125
142,2,0.30859375
142,3,0.30859375
142,4,0.2890625
142,5,0.2734375
142,6,0.2578125
142,7,0.2578125
142,8,0.25
142,9,0.3203125
142,10,0.37890625
142,11,0.4296875
142,12,0.5234375
142,13,0.52734375
142,14,0.52734375
142,15,0.515625
142,16,0.48046875
142,17,0.42578125
142,18,0.375
142,19,0.359375
142,20,0.3359375
142,21,0.3359375
142,22,0.30078125
142,23,0.2890625
142,24,0.25390625
143,1,0.265625
143,2,0.23046875
143,3,0.22265625
143,4,0.2265625
143,5,0.21484375
143,6,0.23828125
143,7,0.20703125
143,8,0.25390625
143,9,0.34375
143,10,0.421875
143,11,0.48828125
143,12,0.53515625
143,13,0.5703125
143,14,0.60546875
143,15,0.60546875
143,16,0.5390625
143,17,0.46875
143,18,0.4140625
143,19,0.39453125
143,20,0.359375
143,21,0.328125
143,22,0.328125
143,23,0.3046875
143,24,0.296875
144,1,0.3125
144,2,0.30078125
144,3,0.24609375
144,4,0.26171875
144,5,0.2734375
144,6,0.26953125
144,7,0.2578125
144,8,0.26953125
144,9,0.33984375
144,10,0.421875
144,11,0.4765625
144,12,0.5234375
144,13,0.53125
144,14,0.5234375
144,15,0.4921875
144,16,0.44140625
144,17,0.38671875
144,18,0.33203125
144,19,0.328125
144,20,0.3125
144,21,0.3125
144,22,0.31640625
144,23,0.30859375
144,24,0.29296875
145,1,0.2890625
145,2,0.28515625
145,3,0.265625
145,4,0.26171875
145,5,0.25
145,6,0.23046875
145,7,0.22265625
145,8,0.23046875
145,9,0.265625
145,10,0.33203125
145,11,0.375
145,12,0.44140625
145,13,0.53125
145,14,0.51171875
145,15,0.47265625
145,16,0.44921875
145,17,0.37890625
145,18,0.328125
145,19,0.32421875
145,20,0.3125
145,21,0.30078125
145,22,0.3203125
145,23,0.3203125
145,24,0.32421875
146,1,0.31640625
146,2,0.3125
146,3,0.30078125
146,4,0.2890625
146,5,0.28125
146,6,0.27734375
146,7,0.25390625
146,8,0.296875
146,9,0.37890625
146,10,0.4765625
146,11,0.54296875
146,12,0.59375
146,13,0.58984375
146,14,0.578125
146,15,0.5625
146,16,0.4921875
146,17,0.4296875
146,18,0.37109375
146,19,0.3671875
146,20,0.375
146,21,0.37109375
146,22,0.37109375
146,23,0.37890625
146,24,0.37890625
147,1,0.375
147,2,0.36328125
147,3,0.36328125
147,4,0.359375
147,5,0.37109375
147,6,0.375
147,7,0.37890625
147,8,0.4140625
147,9,0.44140625
147,10,0.453125
147,11,0.5
147,12,0.55078125
147,13,0.6328125
147,14,0.66796875
147,15,0.640625
147,16,0.5703125
147,17,0.5234375
147,18,0.4921875
147,19,0.484375
147,20,0.4765625
147,21,0.46875
147,22,0.44921875
147,23,0.44921875
147,24,0.44140625
148,1,0.4453125
148,2,0.4609375
148,3,0.4453125
148,4,0.4296875
148,5,0.41796875
148,6,0.40625
148,7,0.3828125
148,8,0.37109375
148,9,0.3984375
148,10,0.4296875
148,11,0.4609375
148,12,0.5234375
148,13,0.5625
148,14,0.58984375
148,15,0.62109375
148,16,0.59375
148,17,0.53125
148,18,0.453125
148,19,0.4375
148,20,0.41796875
148,21,0.39453125
148,22,0.375
148,23,0.359375
148,24,0.3671875
149,1,0.359375
149,2,0.35546875
149,3,0.34765625
149,4,0.33203125
149,5,0.3046875
149,6,0.30859375
149,7,0.28125
149,8,0.26953125
149,9,0.30078125
149,10,0.33984375
149,11,0.37890625
149,12,0.40625
149,13,0.46484375
149,14,0.46484375
149,15,0.46484375
149,16,0.4296875
149,17,0.37890625
149,18,0.33203125
149,19,0.31640625
149,20,0.3046875
149,21,0.30078125
149,22,0.30078125
149,23,0.30078125
149,24,0.296875
150,1,0.30078125
150,2,0.3046875
150,3,0.296875
150,4,0.296875
150,5,0.30859375
150,6,0.3203125
150,7,0.3203125
150,8,0.3359375
150,9,0.3671875
150,10,0.4140625
150,11,0.4609375
150,12,0.515625
150,13,0.53125
150,14,0.53125
150,15,0.51953125
150,16,0.4921875
150,17,0.44140625
150,18,0.390625
150,19,0.37109375
150,20,0.36328125
150,21,0.3671875
150,22,0.38671875
150,23,0.40234375
150,24,0.41796875
151,1,0.42578125
151,2,0.43359375
151,3,0.4296875
151,4,0.4296875
151,5,0.4296875
151,6,0.43359375
151,7,0.4375
151,8,0.44921875
151,9,0.5234375
151,10,0.61328125
151,11,0.6875
151,12,0.703125
151,13,0.6640625
151,14,0.63671875
151,15,0.60546875
151,16,0.6171875
151,17,0.5859375
151,18,0.5234375
151,19,0.50390625
151,20,0.484375
151,21,0.4921875
151,22,0.47265625
151,23,0.45703125
151,24,0.46875
152,1,0.44140625
152,2,0.4375
152,3,0.43359375
152,4,0.4296875
152,5,0.39453125
152,6,0.43359375
152,7,0.4140625
152,8,0.42578125
152,9,0.49609375
152,10,0.54296875
152,11,0.58203125
152,12,0.5625
152,13,0.5703125
152,14,0.5546875
152,15,0.55078125
152,16,0.5078125
152,17,0.47265625
152,18,0.4375
152,19,0.421875
152,20,0.421875
152,21,0.4140625
152,22,0.40234375
152,23,0.390625
152,24,0.3828125
153,1,0.3984375
153,2,0.3984375
153,3,0.39453125
153,4,0.39453125
153,5,0.390625
153,6,0.390625
153,7,0.390625
153,8,0.4140625
153,9,0.43359375
153,10,0.4609375
153,11,0.5078125
153,12,0.5859375
153,13,0.609375
153,14,0.5859375
153,15,0.58984375
153,16,0.56640625
153,17,0.5625
153,18,0.5
153,19,0.46875
153,20,0.453125
153,21,0.4453125
153,22,0.44140625
153,23,0.44140625
153,24,0.41796875
154,1,0.41015625
154,2,0.40234375
154,3,0.38671875
154,4,0.3984375
154,5,0.40625
154,6,0.37890625
154,7,0.4140625
154,8,0.43359375
154,9,0.52734375
154,10,0.61328125
154,11,0.69921875
154,12,0.7734375
154,13,0.7109375
154,14,0.6953125
154,15,0.66796875
154,16,0.64453125
154,17,0.60546875
154,18,0.51953125
154,19,0.48828125
154,20,0.45703125
154,21,0.44921875
154,22,0.4375
154,23,0.4375
154,24,0.421875
155,1,0.421875
155,2,0.41015625
155,3,0.3984375
155,4,0.38671875
155,5,0.3828125
155,6,0.3828125
155,7,0.390625
155,8,0.39453125
155,9,0.4296875
155,10,0.4296875
155,11,0.45703125
155,12,0.546875
155,13,0.55078125
155,14,0.5546875
155,15,0.546875
155,16,0.53515625
155,17,0.45703125
155,18,0.42578125
155,19,0.41015625
155,20,0.41015625
155,21,0.40625
155,22,0.41015625
155,23,0.40625
155,24,0.40234375
156,1,0.40234375
156,2,0.39453125
156,3,0.390625
156,4,0.38671875
156,5,0.390625
156,6,0.39453125
156,7,0.39453125
156,8,0.3984375
156,9,0.421875
156,10,0.44140625
156,11,0.47265625
156,12,0.54296875
156,13,0.578125
156,14,0.53515625
156,15,0.53125
156,16,0.53125
156,17,0.4921875
156,18,0.46875
156,19,0.44921875
156,20,0.421875
156,21,0.40625
156,22,0.3984375
156,23,0.3984375
156,24,0.38671875
157,1,0.37109375
157,2,0.37890625
157,3,0.3828125
157,4,0.390625
157,5,0.38671875
157,6,0.3828125
157,7,0.3828125
157,8,0.40234375
157,9,0.453125
157,10,0.5390625
157,11,0.65234375
157,12,0.65625
157,13,0.64453125
157,14,0.61328125
157,15,0.57421875
157,16,0.53515625
157,17,0.4765625
157,18,0.43359375
157,19,0.41796875
157,20,0.41015625
157,21,0.4140625
157,22,0.4140625
157,23,0.4296875
157,24,0.4375
158,1,0.41796875
158,2,0.4140625
158,3,0.42578125
158,4,0.421875
158,5,0.40234375
158,6,0.3984375
158,7,0.40234375
158,8,0.41796875
158,9,0.44921875
158,10,0.5
158,11,0.56640625
158,12,0.6328125
158,13,0.63671875
158,14,0.61328125
158,15,0.58203125
158,16,0.546875
158,17,0.5
158,18,0.4453125
158,19,0.41796875
158,20,0.4140625
158,21,0.40234375
158,22,0.40625
158,23,0.3984375
158,24,0.40625
159,1,0.40625
159,2,0.40234375
159,3,0.38671875
159,4,0.38671875
159,5,0.37890625
159,6,0.37890625
159,7,0.390625
159,8,0.3984375
159,9,0.40625
159,10,0.4140625
159,11,0.43359375
159,12,0.45703125
159,13,0.5078125
159,14,0.53515625
159,15,0.5078125
159,16,0.49609375
159,17,0.45703125
159,18,0.4296875
159,19,0.42578125
159,20,0.421875
159,21,0.4296875
159,22,0.4375
159,23,0.42578125
159,24,0.4296875
160,1,0.41015625
160,2,0.40234375
160,3,0.3984375
160,4,0.38671875
160,5,0.375
160,6,0.36328125
160,7,0.37109375
160,8,0.390625
160,9,0.41796875
160,10,0.47265625
160,11,0.48046875
160,12,0.53125
160,13,0.55859375
160,14,0.58203125
160,15,0.57421875
160,16,0.53515625
160,17,0.4921875
160,18,0.4609375
160,19,0.44921875
160,20,0.4375
160,21,0.42578125
160,22,0.40625
160,23,0.3984375
160,24,0.38671875
161,1,0.37890625
161,2,0.375
161,3,0.37890625
161,4,0.37109375
161,5,0.38671875
161,6,0.41015625
161,7,0.4296875
161,8,0.44921875
161,9,0.4453125
161,10,0.40625
161,11,0.453125
161,12,0.4765625
161,13,0.49609375
161,14,0.44921875
161,15,0.41796875
161,16,0.40625
161,17,0.37890625
161,18,0.359375
161,19,0.3515625
161,20,0.3359375
161,21,0.3203125
161,22,0.31640625
161,23,0.30859375
161,24,0.30078125
162,1,0.28515625
162,2,0.27734375
162,3,0.26171875
162,4,0.2578125
162,5,0.25
162,6,0.23828125
162,7,0.2421875
162,8,0.23046875
162,9,0.23046875
162,10,0.2265625
162,11,0.20703125
162,12,0.2265625
162,13,0.21875
162,14,0.19140625
162,15,0.19921875
162,16,0.203125
162,17,0.20703125
162,18,0.203125
162,19,0.203125
162,20,0.19140625
162,21,0.20703125
162,22,0.22265625
162,23,0.2265625
162,24,0.23828125
163,1,0.23046875
163,2,0.2421875
163,3,0.25390625
163,4,0.25390625
163,5,0.2578125
163,6,0.2578125
163,7,0.265625
163,8,0.27734375
163,9,0.296875
163,10,0.3125
163,11,0.3359375
163,12,0.33984375
163,13,0.34375
163,14,0.35546875
163,15,0.34765625
163,16,0.34375
163,17,0.3359375
163,18,0.3359375
163,19,0.34375
163,20,0.3515625
163,21,0.3515625
163,22,0.35546875
163,23,0.35546875
163,24,0.35546875
164,1,0.3515625
164,2,0.3515625
164,3,0.35546875
164,4,0.36328125
164,5,0.3671875
164,6,0.3671875
164,7,0.37109375
164,8,0.37890625
164,9,0.39453125
164,10,0.421875
164,11,0.4765625
164,12,0.51953125
164,13,0.5625
164,14,0.5703125
164,15,0.5390625
164,16,0.5
164,17,0.4765625
164,18,0.4375
164,19,0.4296875
164,20,0.4453125
164,21,0.44140625
164,22,0.43359375
164,23,0.44140625
164,24,0.43359375
165,1,0.42578125
165,2,0.4296875
165,3,0.421875
165,4,0.43359375
165,5,0.4375
165,6,0.4296875
165,7,0.43359375
165,8,0.46875
165,9,0.52734375
165,10,0.60546875
165,11,0.66015625
165,12,0.72265625
165,13,0.73046875
165,14,0.72265625
165,15,0.72265625
165,16,0.671875
165,17,0.64453125
165,18,0.578125
165,19,0.53125
165,20,0.51953125
165,21,0.50390625
165,22,0.49609375
165,23,0.484375
165,24,0.4921875
166,1,0.48828125
166,2,0.5
166,3,0.49609375
166,4,0.48828125
166,5,0.49609375
166,6,0.5
166,7,0.5
166,8,0.51171875
166,9,0.59765625
166,10,0.7109375
166,11,0.68359375
166,12,0.6328125
166,13,0.5625
166,14,0.5
166,15,0.42578125
166,16,0.44140625
166,17,0.453125
166,18,0.41796875
166,19,0.37890625
166,20,0.32421875
166,21,0.3203125
166,22,0.3046875
166,23,0.30078125
166,24,0.2890625
167,1,0.3046875
167,2,0.296875
167,3,0.27734375
167,4,0.23828125
167,5,0.23828125
167,6,0.24609375
167,7,0.234375
167,8,0.24609375
167,9,0.2578125
167,10,0.28125
167,11,0.2890625
167,12,0.30078125
167,13,0.30859375
167,14,0.2890625
167,15,0.29296875
167,16,0.28515625
167,17,0.29296875
167,18,0.28515625
167,19,0.27734375
167,20,0.2734375
167,21,0.2734375
167,22,0.265625
167,23,0.265625
167,24,0.265625
168,1,0.25390625
168,2,0.25390625
168,3,0.234375
168,4,0.23046875
168,5,0.23828125
168,6,0.23046875
168,7,0.24609375
168,8,0.25390625
168,9,0.265625
168,10,0.25390625
168,11,0.2421875
168,12,0.25390625
168,13,0.23046875
168,14,0.2265625
168,15,0.20703125
168,16,0.1875
168,17,0.15234375
168,18,0.109375
168,19,0.125
168,20,0.11328125
168,21,0.078125
168,22,0.06640625
168,23,0.06640625
168,24,0.06640625
169,1,0.0625
169,2,0.05078125
169,3,0.05078125
169,4,0.0390625
169,5,0.04296875
169,6,0.02734375
169,7,0.01171875
169,8,0
169,9,0.03515625
169,10,0.078125
169,11,0.1484375
169,12,0.1875
169,13,0.23046875
169,14,0.2734375
169,15,0.28125
169,16,0.2890625
169,17,0.21484375
169,18,0.16015625
169,19,0.140625
169,20,0.125
169,21,0.1328125
169,22,0.12109375
169,23,0.125
169,24,0.14453125
170,1,0.14453125
170,2,0.1484375
170,3,0.14453125
170,4,0.13671875
170,5,0.125
170,6,0.12109375
170,7,0.1171875
170,8,0.11328125
170,9,0.11328125
170,10,0.1328125
170,11,0.13671875
170,12,0.13671875
170,13,0.12890625
170,14,0.140625
170,15,0.1328125
170,16,0.13671875
170,17,0.1328125
170,18,0.12890625
170,19,0.1328125
170,20,0.13671875
170,21,0.14453125
170,22,0.14453125
170,23,0.140625
170,24,0.140625
171,1,0.140625
171,2,0.14453125
171,3,0.12109375
171,4,0.09765625
171,5,0.09375
171,6,0.08203125
171,7,0.08203125
171,8,0.1015625
171,9,0.1640625
171,10,0.26171875
171,11,0.28125
171,12,0.3828125
171,13,0.37890625
171,14,0.4296875
171,15,0.41015625
171,16,0.375
171,17,0.32421875
171,18,0.2578125
171,19,0.234375
171,20,0.23828125
171,21,0.2421875
171,22,0.25
171,23,0.25390625
171,24,0.24609375
172,1,0.2578125
172,2,0.234375
172,3,0.2265625
172,4,0.22265625
172,5,0.22265625
172,6,0.19921875
172,7,0.1953125
172,8,0.1875
172,9,0.24609375
172,10,0.359375
172,11,0.3515625
172,12,0.44921875
172,13,0.46484375
172,14,0.44921875
172,15,0.41796875
172,16,0.40625
172,17,0.3359375
172,18,0.30859375
172,19,0.29296875
172,20,0.2890625
172,21,0.28515625
172,22,0.28125
172,23,0.26953125
172,24,0.265625
173,1,0.24609375
173,2,0.234375
173,3,0.234375
173,4,0.22265625
173,5,0.20703125
173,6,0.1953125
173,7,0.1796875
173,8,0.21875
173,9,0.3046875
173,10,0.41796875
173,11,0.45703125
173,12,0.4609375
173,13,0.55859375
173,14,0.5078125
173,15,0.47265625
173,16,0.45703125
173,17,0.41015625
173,18,0.3515625
173,19,0.30859375
173,20,0.29296875
173,21,0.2734375
173,22,0.26953125
173,23,0.2734375
173,24,0.2734375
174,1,0.26171875
174,2,0.2734375
174,3,0.2578125
174,4,0.25390625
174,5,0.25
174,6,0.23828125
174,7,0.24609375
174,8,0.265625
174,9,0.34765625
174,10,0.453125
174,11,0.5078125
174,12,0.55078125
174,13,0.578125
174,14,0.5703125
174,15,0.54296875
174,16,0.51171875
174,17,0.46484375
174,18,0.4140625
174,19,0.39453125
174,20,0.37890625
174,21,0.359375
174,22,0.34375
174,23,0.3359375
174,24,0.3203125
175,1,0.34765625
175,2,0.34765625
175,3,0.33984375
175,4,0.33203125
175,5,0.3046875
175,6,0.30078125
175,7,0.296875
175,8,0.30078125
175,9,0.34765625
175,10,0.40625
175,11,0.53515625
175,12,0.56640625
175,13,0.5625
175,14,0.546875
175,15,0.55078125
175,16,0.5234375
175,17,0.44921875
175,18,0.4140625
175,19,0.359375
175,20,0.3203125
175,21,0.32421875
175,22,0.30859375
175,23,0.30078125
175,24,0.27734375
176,1,0.2734375
176,2,0.265625
176,3,0.2578125
176,4,0.25390625
176,5,0.24609375
176,6,0.23828125
176,7,0.23046875
176,8,0.25
176,9,0.30859375
176,10,0.41015625
176,11,0.44921875
176,12,0.51171875
176,13,0.55078125
176,14,0.57421875
176,15,0.55078125
176,16,0.50390625
176,17,0.47265625
176,18,0.4140625
176,19,0.3984375
176,20,0.37109375
176,21,0.32421875
176,22,0.31640625
176,23,0.30859375
176,24,0.33984375
177,1,0.359375
177,2,0.33203125
177,3,0.3125
177,4,0.3046875
177,5,0.3203125
177,6,0.3125
177,7,0.3125
177,8,0.3046875
177,9,0.33984375
177,10,0.4296875
177,11,0.47265625
177,12,0.49609375
177,13,0.47265625
177,14,0.46875
177,15,0.4375
177,16,0.41015625
177,17,0.3671875
177,18,0.34765625
177,19,0.34375
177,20,0.33984375
177,21,0.328125
177,22,0.3203125
177,23,0.3125
177,24,0.296875
178,1,0.2890625
178,2,0.28125
178,3,0.28125
178,4,0.27734375
178,5,0.2734375
178,6,0.265625
178,7,0.26171875
178,8,0.27734375
178,9,0.2890625
178,10,0.3125
178,11,0.33984375
178,12,0.34375
178,13,0.33984375
178,14,0.33203125
178,15,0.31640625
178,16,0.3359375
178,17,0.31640625
178,18,0.3046875
178,19,0.296875
178,20,0.30078125
178,21,0.3046875
178,22,0.3203125
178,23,0.3203125
178,24,0.32421875
179,1,0.31640625
179,2,0.3125
179,3,0.3125
179,4,0.3125
179,5,0.30859375
179,6,0.29296875
179,7,0.30078125
179,8,0.328125
179,9,0.37890625
179,10,0.4375
179,11,0.48828125
179,12,0.59375
179,13,0.6484375
179,14,0.64453125
179,15,0.625
179,16,0.58203125
179,17,0.53125
179,18,0.46484375
179,19,0.44140625
179,20,0.4296875
179,21,0.421875
179,22,0.4375
179,23,0.453125
179,24,0.45703125
180,1,0.453125
