Day,Hour,Dir,Spd,Temp,Radiation
151,13,140.0,0.040268456,0.6640625,0.625360231
151,14,290.0,0.134228188,0.63671875,0.648414986
151,15,290.0,0.134228188,0.60546875,0.504322767
151,16,290.0,0.093959732,0.6171875,0.34870317
151,17,280.0,0.10738255,0.5859375,0.181556196
151,18,290.0,0.11409396,0.5234375,0.034582133
151,19,290.0,0.120805369,0.50390625,0.0
151,20,290.0,0.0,0.484375,0.0
152,6,110.0,0.0,0.43359375,0.0
152,7,100.0,0.0,0.4140625,0.0
152,8,120.0,0.067114094,0.42578125,0.028818444
152,9,130.0,0.167785235,0.49609375,0.16426513
152,10,130.0,0.234899329,0.54296875,0.351585014
152,11,120.0,0.268456376,0.58203125,0.504322767
152,12,120.0,0.308724832,0.5625,0.608069164
152,13,120.0,0.322147651,0.5703125,0.654178674
152,14,120.0,0.355704698,0.5546875,0.619596542
152,15,120.0,0.33557047,0.55078125,0.5129683
152,16,120.0,0.315436242,0.5078125,0.357348703
152,17,130.0,0.315436242,0.47265625,0.178674352
152,18,120.0,0.275167785,0.4375,0.034582133
152,19,120.0,0.174496644,0.421875,0.0
152,20,120.0,0.201342282,0.421875,0.0
153,6,130.0,0.234899329,0.390625,0.0
153,7,130.0,0.181208054,0.390625,0.0
153,8,120.0,0.187919463,0.4140625,0.017291066
153,9,130.0,0.181208054,0.43359375,0.100864553
153,10,130.0,0.187919463,0.4609375,0.149855908
153,11,120.0,0.214765101,0.5078125,0.236311239
153,12,130.0,0.248322148,0.5859375,0.397694524
153,13,120.0,0.22147651,0.609375,0.544668588
153,14,120.0,0.194630872,0.5859375,0.412103746
153,15,120.0,0.154362416,0.58984375,0.331412104
153,16,130.0,0.154362416,0.56640625,0.236311239
153,17,130.0,0.187919463,0.5625,0.181556196
153,18,120.0,0.167785235,0.5,0.037463977
153,19,130.0,0.053691275,0.46875,0.0
153,20,130.0,0.11409396,0.453125,0.0
154,6,140.0,0.0,0.37890625,0.0
154,7,280.0,0.0,0.4140625,0.0
154,8,280.0,0.0,0.43359375,0.028818444
154,9,240.0,0.0,0.52734375,0.158501441
154,10,270.0,0.0,0.61328125,0.308357349
154,11,40.0,0.033557047,0.69921875,0.44092219
154,12,240.0,0.040268456,0.7734375,0.556195965
154,13,130.0,0.187919463,0.7109375,0.636887608
154,14,130.0,0.214765101,0.6953125,0.608069164
154,15,130.0,0.214765101,0.66796875,0.504322767
154,16,130.0,0.181208054,0.64453125,0.354466859
154,17,130.0,0.140939597,0.60546875,0.181556196
154,18,120.0,0.161073826,0.51953125,0.034582133
154,19,130.0,0.214765101,0.48828125,0.0
154,20,120.0,0.241610738,0.45703125,0.0
155,6,120.0,0.208053691,0.3828125,0.0
155,7,120.0,0.208053691,0.390625,0.0
155,8,120.0,0.228187919,0.39453125,0.023054755
155,9,130.0,0.161073826,0.4296875,0.097982709
155,10,120.0,0.194630872,0.4296875,0.095100865
155,11,,,0.45703125,0.187319885
155,12,130.0,0.234899329,0.546875,0.504322767
155,13,130.0,0.234899329,0.55078125,0.55907781
155,14,130.0,0.241610738,0.5546875,0.587896254
155,15,130.0,0.248322148,0.546875,0.489913545
155,16,130.0,0.194630872,0.53515625,0.345821326
155,17,130.0,0.208053691,0.45703125,0.16426513
155,18,120.0,0.234899329,0.42578125,0.034582133
155,19,120.0,0.255033557,0.41015625,0.0
155,20,130.0,0.248322148,0.41015625,0.0
156,6,130.0,0.140939597,0.39453125,0.0
156,7,120.0,0.154362416,0.39453125,0.0
156,8,120.0,0.140939597,0.3984375,0.011527378
156,9,120.0,0.174496644,0.421875,0.086455331
156,10,130.0,0.120805369,0.44140625,0.106628242
156,11,130.0,0.10738255,0.47265625,0.175792507
156,12,150.0,0.053691275,0.54296875,0.308357349
156,13,230.0,0.020134228,0.578125,0.44092219
156,14,270.0,0.093959732,0.53515625,0.314121037
156,15,290.0,0.11409396,0.53125,0.259365994
156,16,120.0,0.046979866,0.53125,0.181556196
156,17,120.0,0.060402685,0.4921875,0.086455331
156,18,120.0,0.093959732,0.46875,0.023054755
156,19,130.0,0.100671141,0.44921875,0.0
156,20,130.0,0.154362416,0.421875,0.0
157,6,270.0,0.0,0.3828125,0.0
157,7,260.0,0.0,0.3828125,0.0
157,8,240.0,0.006711409,0.40234375,0.020172911
157,9,270.0,0.020134228,0.453125,0.121037464
157,10,280.0,0.0,0.5390625,0.273775216
157,11,140.0,0.0,0.65234375,0.406340058
157,12,130.0,0.10738255,0.65625,0.484149856
157,13,130.0,0.208053691,0.64453125,0.510086455
157,14,130.0,0.228187919,0.61328125,0.489913545
157,15,130.0,0.268456376,0.57421875,0.432276657
157,16,130.0,0.268456376,0.53515625,0.293948127
157,17,120.0,0.22147651,0.4765625,0.132564841
157,18,120.0,0.208053691,0.43359375,0.025936599
157,19,130.0,0.208053691,0.41796875,0.0
157,20,120.0,0.22147651,0.41015625,0.0
158,6,130.0,0.127516779,0.3984375,0.0
158,7,130.0,0.067114094,0.40234375,0.0
158,8,120.0,0.100671141,0.41796875,0.017291066
158,9,130.0,0.100671141,0.44921875,0.089337176
158,10,130.0,0.22147651,0.5,0.242074928
158,11,130.0,0.208053691,0.56640625,0.463976945
158,12,130.0,0.174496644,0.6328125,0.573487032
158,13,140.0,0.167785235,0.63671875,0.616714697
158,14,130.0,0.174496644,0.61328125,0.570605187
158,15,120.0,0.208053691,0.58203125,0.443804035
158,16,130.0,0.201342282,0.546875,0.288184438
158,17,130.0,0.208053691,0.5,0.149855908
158,18,130.0,0.194630872,0.4453125,0.031700288
158,19,130.0,0.167785235,0.41796875,0.0
158,20,130.0,0.134228188,0.4140625,0.0
159,6,130.0,0.161073826,0.37890625,0.0
159,7,120.0,0.214765101,0.390625,0.0
159,8,120.0,0.181208054,0.3984375,0.025936599
159,9,120.0,0.248322148,0.40625,0.069164265
159,10,120.0,0.194630872,0.4140625,0.060518732
159,11,120.0,0.228187919,0.43359375,0.115273775
159,12,120.0,0.208053691,0.45703125,0.161383285
159,13,120.0,0.241610738,0.5078125,0.328530259
159,14,120.0,0.22147651,0.53515625,0.409221902
159,15,130.0,0.228187919,0.5078125,0.328530259
159,16,130.0,0.214765101,0.49609375,0.317002882
159,17,120.0,0.174496644,0.45703125,0.152737752
159,18,110.0,0.134228188,0.4296875,0.031700288
159,19,110.0,0.140939597,0.42578125,0.0
159,20,110.0,0.154362416,0.421875,0.0
160,6,120.0,0.006711409,0.36328125,0.0
160,7,120.0,0.10738255,0.37109375,0.0
160,8,120.0,0.214765101,0.390625,0.025936599
160,9,120.0,0.288590604,0.41796875,0.095100865
160,10,120.0,0.308724832,0.47265625,0.345821326
160,11,130.0,0.281879195,0.48046875,0.403458213
160,12,120.0,0.255033557,0.53125,0.567723343
160,13,130.0,0.228187919,0.55859375,0.668587896
160,14,140.0,0.201342282,0.58203125,0.628242075
160,15,130.0,0.147651007,0.57421875,0.504322767
160,16,120.0,0.194630872,0.53515625,0.270893372
160,17,130.0,0.187919463,0.4921875,0.135446686
160,18,120.0,0.161073826,0.4609375,0.023054755
160,19,120.0,0.161073826,0.44921875,0.0
160,20,130.0,0.161073826,0.4375,0.0
161,6,290.0,0.013422819,0.41015625,0.0
161,7,270.0,0.087248322,0.4296875,0.0
161,8,290.0,0.093959732,0.44921875,0.005763689
161,9,10.0,0.067114094,0.4453125,0.034582133
161,10,10.0,0.167785235,0.40625,0.028818444
161,11,10.0,0.127516779,0.453125,0.149855908
161,12,10.0,0.073825503,0.4765625,0.305475504
161,13,10.0,0.093959732,0.49609375,0.351585014
161,14,280.0,0.10738255,0.44921875,0.282420749
161,15,10.0,0.10738255,0.41796875,0.106628242
161,16,20.0,0.11409396,0.40625,0.074927954
161,17,10.0,0.147651007,0.37890625,0.031700288
161,18,20.0,0.127516779,0.359375,0.008645533
161,19,20.0,0.11409396,0.3515625,0.0
161,20,20.0,0.140939597,0.3359375,0.0
162,6,10.0,0.10738255,0.23828125,0.0
162,7,20.0,0.100671141,0.2421875,0.0
162,8,10.0,0.140939597,0.23046875,0.002881844
162,9,10.0,0.080536913,0.23046875,0.017291066
162,10,20.0,0.10738255,0.2265625,0.028818444
162,11,30.0,0.087248322,0.20703125,0.057636888
162,12,50.0,0.033557047,0.2265625,0.080691643
162,13,20.0,0.053691275,0.21875,0.060518732
162,14,30.0,0.067114094,0.19140625,0.048991354
162,15,60.0,0.067114094,0.19921875,0.040345821
162,16,50.0,0.100671141,0.203125,0.043227666
162,17,50.0,0.087248322,0.20703125,0.017291066
162,18,50.0,0.100671141,0.203125,0.002881844
162,19,50.0,0.10738255,0.203125,0.0
162,20,40.0,0.093959732,0.19140625,0.0
163,6,110.0,0.194630872,0.2578125,0.0
163,7,110.0,0.174496644,0.265625,0.0
163,8,120.0,0.201342282,0.27734375,0.011527378
163,9,120.0,0.234899329,0.296875,0.077809798
163,10,120.0,0.255033557,0.3125,0.123919308
163,11,120.0,0.201342282,0.3359375,0.195965418
163,12,120.0,0.255033557,0.33984375,0.244956772
163,13,120.0,0.248322148,0.34375,0.233429395
163,14,120.0,0.248322148,0.35546875,0.279538905
163,15,120.0,0.255033557,0.34765625,0.207492795
163,16,120.0,0.275167785,0.34375,0.115273775
163,17,120.0,0.268456376,0.3359375,0.051873199
163,18,120.0,0.295302013,0.3359375,0.020172911
163,19,120.0,0.255033557,0.34375,0.0
163,20,120.0,0.228187919,0.3515625,0.0
164,6,120.0,0.214765101,0.3671875,0.0
164,7,120.0,0.241610738,0.37109375,0.0
164,8,120.0,0.228187919,0.37890625,0.011527378
164,9,120.0,0.248322148,0.39453125,0.066282421
164,10,130.0,0.255033557,0.421875,0.132564841
164,11,120.0,0.214765101,0.4765625,0.250720461
164,12,120.0,0.228187919,0.51953125,0.386167147
164,13,120.0,0.22147651,0.5625,0.544668588
164,14,120.0,0.214765101,0.5703125,0.622478386
164,15,120.0,0.208053691,0.5390625,0.518731988
164,16,120.0,0.22147651,0.5,0.331412104
164,17,120.0,0.201342282,0.4765625,0.158501441
164,18,130.0,0.214765101,0.4375,0.048991354
164,19,130.0,0.194630872,0.4296875,0.0
164,20,120.0,0.154362416,0.4453125,0.0
165,6,130.0,0.040268456,0.4296875,0.0
165,7,120.0,0.006711409,0.43359375,0.0
165,8,120.0,0.026845638,0.46875,0.023054755
165,9,130.0,0.087248322,0.52734375,0.109510086
165,10,130.0,0.080536913,0.60546875,0.305475504
165,11,130.0,0.093959732,0.66015625,0.481268012
165,12,120.0,0.140939597,0.72265625,0.648414986
165,13,120.0,0.154362416,0.73046875,0.671469741
165,14,130.0,0.181208054,0.72265625,0.567723343
165,15,120.0,0.167785235,0.72265625,0.475504323
165,16,130.0,0.187919463,0.671875,0.34870317
165,17,120.0,0.134228188,0.64453125,0.155619597
165,18,120.0,0.060402685,0.578125,0.051873199
165,19,120.0,0.033557047,0.53125,0.0
165,20,120.0,0.0,0.51953125,0.0
166,6,120.0,0.0,0.5,0.0
166,7,120.0,0.0,0.5,0.0
166,8,110.0,0.0,0.51171875,0.023054755
166,9,100.0,0.0,0.59765625,0.167146974
166,10,110.0,0.013422819,0.7109375,0.308357349
166,11,140.0,0.11409396,0.68359375,0.400576369
166,12,130.0,0.248322148,0.6328125,0.34870317
166,13,120.0,0.288590604,0.5625,0.340057637
166,14,130.0,0.201342282,0.5,0.213256484
166,15,260.0,0.087248322,0.42578125,0.014409222
166,16,240.0,0.093959732,0.44140625,0.048991354
166,17,150.0,0.013422819,0.453125,0.020172911
166,18,120.0,0.046979866,0.41796875,0.002881844
166,19,10.0,0.140939597,0.37890625,0.0
166,20,20.0,0.22147651,0.32421875,0.0
167,6,110.0,0.120805369,0.24609375,0.0
167,7,110.0,0.181208054,0.234375,0.0
167,8,100.0,0.174496644,0.24609375,0.020172911
167,9,90.0,0.187919463,0.2578125,0.080691643
167,10,100.0,0.154362416,0.28125,0.152737752
167,11,120.0,0.140939597,0.2890625,0.144092219
167,12,120.0,0.134228188,0.30078125,0.11815562
167,13,120.0,0.127516779,0.30859375,0.144092219
167,14,120.0,0.174496644,0.2890625,0.149855908
167,15,90.0,0.147651007,0.29296875,0.121037464
167,16,80.0,0.120805369,0.28515625,0.066282421
167,17,100.0,0.120805369,0.29296875,0.031700288
167,18,100.0,0.11409396,0.28515625,0.005763689
167,19,120.0,0.10738255,0.27734375,0.0
167,20,40.0,0.053691275,0.2734375,0.0
168,6,130.0,0.154362416,0.23046875,0.0
168,7,120.0,0.053691275,0.24609375,0.0
168,8,270.0,0.013422819,0.25390625,0.005763689
168,9,50.0,0.0,0.265625,0.028818444
168,10,10.0,0.080536913,0.25390625,0.074927954
168,11,10.0,0.154362416,0.2421875,0.115273775
168,12,20.0,0.10738255,0.25390625,0.146974063
168,13,10.0,0.134228188,0.23046875,0.152737752
168,14,10.0,0.147651007,0.2265625,0.16426513
168,15,10.0,0.127516779,0.20703125,0.11815562
168,16,20.0,0.161073826,0.1875,0.09221902
168,17,20.0,0.154362416,0.15234375,0.043227666
168,18,20.0,0.174496644,0.109375,0.008645533
168,19,10.0,0.161073826,0.125,0.0
168,20,10.0,0.194630872,0.11328125,0.0
169,6,20.0,0.120805369,0.02734375,0.0
169,7,20.0,0.154362416,0.01171875,0.0
169,8,20.0,0.127516779,0.0,0.011527378
169,9,360.0,0.120805369,0.03515625,0.121037464
169,10,20.0,0.11409396,0.078125,0.30259366
169,11,30.0,0.127516779,0.1484375,0.530259366
169,12,10.0,0.120805369,0.1875,0.547550432
169,13,30.0,0.093959732,0.23046875,0.599423631
169,14,40.0,0.026845638,0.2734375,0.634005764
169,15,140.0,0.080536913,0.28125,0.510086455
169,16,150.0,0.053691275,0.2890625,0.377521614
169,17,110.0,0.080536913,0.21484375,0.201729107
169,18,50.0,0.140939597,0.16015625,0.048991354
169,19,40.0,0.140939597,0.140625,0.0
169,20,20.0,0.10738255,0.125,0.0
170,6,20.0,0.134228188,0.12109375,0.0
170,7,30.0,0.073825503,0.1171875,0.0
170,8,60.0,0.093959732,0.11328125,0.005763689
170,9,20.0,0.080536913,0.11328125,0.028818444
170,10,50.0,0.040268456,0.1328125,0.063400576
170,11,20.0,0.073825503,0.13671875,0.097982709
170,12,10.0,0.147651007,0.13671875,0.097982709
170,13,10.0,0.181208054,0.12890625,0.086455331
170,14,30.0,0.026845638,0.140625,0.097982709
170,15,30.0,0.087248322,0.1328125,0.080691643
170,16,20.0,0.147651007,0.13671875,0.063400576
170,17,20.0,0.134228188,0.1328125,0.031700288
170,18,20.0,0.053691275,0.12890625,0.005763689
170,19,10.0,0.100671141,0.1328125,0.0
170,20,20.0,0.073825503,0.13671875,0.0
171,6,30.0,0.073825503,0.08203125,0.0
171,7,50.0,0.093959732,0.08203125,0.0
171,8,50.0,0.080536913,0.1015625,0.031700288
171,9,60.0,0.033557047,0.1640625,0.178674352
171,10,50.0,0.060402685,0.26171875,0.363112392
171,11,20.0,0.10738255,0.28125,0.536023055
171,12,130.0,0.120805369,0.3828125,0.65129683
171,13,100.0,0.161073826,0.37890625,0.685878963
171,14,130.0,0.167785235,0.4296875,0.65129683
171,15,150.0,0.214765101,0.41015625,0.544668588
171,16,140.0,0.174496644,0.375,0.400576369
171,17,130.0,0.147651007,0.32421875,0.224783862
171,18,130.0,0.174496644,0.2578125,0.057636888
171,19,130.0,0.134228188,0.234375,0.0
171,20,110.0,0.10738255,0.23828125,0.0
172,6,110.0,0.174496644,0.19921875,0.0
172,7,120.0,0.167785235,0.1953125,0.0
172,8,120.0,0.067114094,0.1875,0.023054755
172,9,120.0,0.046979866,0.24609375,0.132564841
172,10,120.0,0.053691275,0.359375,0.340057637
172,11,130.0,0.11409396,0.3515625,0.368876081
172,12,130.0,0.140939597,0.44921875,0.5129683
172,13,130.0,0.214765101,0.46484375,0.682997118
172,14,140.0,0.208053691,0.44921875,0.645533141
172,15,130.0,0.194630872,0.41796875,0.541786744
172,16,130.0,0.208053691,0.40625,0.417867435
172,17,130.0,0.208053691,0.3359375,0.146974063
172,18,130.0,0.22147651,0.30859375,0.037463977
172,19,130.0,0.167785235,0.29296875,0.0
172,20,130.0,0.174496644,0.2890625,0.0
173,6,120.0,0.067114094,0.1953125,0.0
173,7,130.0,0.026845638,0.1796875,0.0
173,8,120.0,0.080536913,0.21875,0.028818444
173,9,130.0,0.060402685,0.3046875,0.167146974
173,10,130.0,0.060402685,0.41796875,0.337175793
173,11,,,0.45703125,0.495677233
173,12,20.0,0.060402685,0.4609375,0.596541787
173,13,140.0,0.087248322,0.55859375,0.631123919
173,14,150.0,0.060402685,0.5078125,0.590778098
173,15,270.0,0.147651007,0.47265625,0.489913545
173,16,270.0,0.067114094,0.45703125,0.351585014
173,17,10.0,0.006711409,0.41015625,0.18443804
173,18,90.0,0.013422819,0.3515625,0.04610951
173,19,110.0,0.013422819,0.30859375,0.0
173,20,110.0,0.0,0.29296875,0.0
174,6,120.0,0.067114094,0.23828125,0.0
174,7,120.0,0.026845638,0.24609375,0.0
174,8,120.0,0.0,0.265625,0.031700288
174,9,120.0,0.013422819,0.34765625,0.170028818
174,10,130.0,0.0,0.453125,0.328530259
174,11,130.0,0.0,0.5078125,0.472622478
174,12,280.0,0.040268456,0.55078125,0.57925072
174,13,10.0,0.120805369,0.578125,0.654178674
174,14,280.0,0.093959732,0.5703125,0.585014409
174,15,270.0,0.134228188,0.54296875,0.481268012
174,16,290.0,0.140939597,0.51171875,0.340057637
174,17,290.0,0.154362416,0.46484375,0.178674352
174,18,290.0,0.134228188,0.4140625,0.043227666
174,19,270.0,0.053691275,0.39453125,0.0
174,20,290.0,0.0,0.37890625,0.0
175,6,60.0,0.134228188,0.30078125,0.0
175,7,90.0,0.187919463,0.296875,0.0
175,8,70.0,0.140939597,0.30078125,0.031700288
175,9,350.0,0.053691275,0.34765625,0.16426513
175,10,20.0,0.006711409,0.40625,0.337175793
175,11,140.0,0.060402685,0.53515625,0.504322767
175,12,130.0,0.140939597,0.56640625,0.616714697
175,13,130.0,0.181208054,0.5625,0.659942363
175,14,130.0,0.201342282,0.546875,0.625360231
175,15,140.0,0.167785235,0.55078125,0.510086455
175,16,130.0,0.080536913,0.5234375,0.357348703
175,17,270.0,0.100671141,0.44921875,0.178674352
175,18,270.0,0.046979866,0.4140625,0.043227666
175,19,110.0,0.0,0.359375,0.0
175,20,120.0,0.087248322,0.3203125,0.0
176,6,120.0,0.013422819,0.23828125,0.0
176,7,120.0,0.067114094,0.23046875,0.0
176,8,50.0,0.040268456,0.25,0.025936599
176,9,120.0,0.0,0.30859375,0.146974063
176,10,130.0,0.053691275,0.41015625,0.314121037
176,11,150.0,0.161073826,0.44921875,0.478386167
176,12,150.0,0.127516779,0.51171875,0.602305476
176,13,140.0,0.140939597,0.55078125,0.657060519
176,14,150.0,0.134228188,0.57421875,0.628242075
176,15,140.0,0.174496644,0.55078125,0.538904899
176,16,130.0,0.167785235,0.50390625,0.39481268
176,17,130.0,0.134228188,0.47265625,0.21037464
176,18,120.0,0.053691275,0.4140625,0.051873199
176,19,280.0,0.033557047,0.3984375,0.0
176,20,230.0,0.0,0.37109375,0.0
177,6,110.0,0.201342282,0.3125,0.0
177,7,80.0,0.154362416,0.3125,0.0
177,8,100.0,0.10738255,0.3046875,0.028818444
177,9,120.0,0.0,0.33984375,0.146974063
177,10,130.0,0.087248322,0.4296875,0.314121037
177,11,140.0,0.154362416,0.47265625,0.469740634
177,12,140.0,0.201342282,0.49609375,0.570605187
177,13,130.0,0.234899329,0.47265625,0.619596542
177,14,120.0,0.234899329,0.46875,0.590778098
177,15,130.0,0.248322148,0.4375,0.484149856
177,16,120.0,0.241610738,0.41015625,0.236311239
177,17,120.0,0.228187919,0.3671875,0.13832853
177,18,120.0,0.187919463,0.34765625,0.028818444
177,19,120.0,0.134228188,0.34375,0.0
177,20,100.0,0.187919463,0.33984375,0.0
178,6,110.0,0.308724832,0.265625,0.0
178,7,100.0,0.275167785,0.26171875,0.0
178,8,110.0,0.248322148,0.27734375,0.031700288
178,9,120.0,0.234899329,0.2890625,0.126801153
178,10,110.0,0.255033557,0.3125,0.244956772
178,11,110.0,0.201342282,0.33984375,0.305475504
178,12,120.0,0.234899329,0.34375,0.423631124
178,13,130.0,0.234899329,0.33984375,0.270893372
178,14,130.0,0.214765101,0.33203125,0.135446686
178,15,130.0,0.228187919,0.31640625,0.155619597
178,16,130.0,0.228187919,0.3359375,0.146974063
178,17,120.0,0.228187919,0.31640625,0.057636888
178,18,130.0,0.248322148,0.3046875,0.023054755
178,19,130.0,0.234899329,0.296875,0.0
178,20,120.0,0.214765101,0.30078125,0.0
179,6,130.0,0.22147651,0.29296875,0.0
179,7,130.0,0.255033557,0.30078125,0.0
179,8,120.0,0.214765101,0.328125,0.025936599
179,9,130.0,0.22147651,0.37890625,0.097982709
179,10,130.0,0.241610738,0.4375,0.268011527
179,11,130.0,0.181208054,0.48828125,0.296829971
179,12,130.0,0.11409396,0.59375,0.547550432
179,13,130.0,0.161073826,0.6484375,0.726224784
179,14,130.0,0.194630872,0.64453125,0.703170029
179,15,140.0,0.187919463,0.625,0.60518732
179,16,140.0,0.174496644,0.58203125,0.452449568
179,17,130.0,0.167785235,0.53125,0.259365994
179,18,120.0,0.147651007,0.46484375,0.077809798
179,19,120.0,0.174496644,0.44140625,0.0
179,20,120.0,0.201342282,0.4296875,0.0
180,6,10.0,0.0,0.46875,0.0
180,7,10.0,0.040268456,0.46484375,0.0
180,8,150.0,0.013422819,0.4765625,0.031700288
180,9,340.0,0.0,0.51953125,0.112391931
180,10,300.0,0.006711409,0.58984375,0.273775216
180,11,130.0,0.026845638,0.67578125,0.484149856
180,12,60.0,0.040268456,0.71875,0.700288184
180,13,300.0,0.060402685,0.7265625,0.726224784
180,14,290.0,0.11409396,0.703125,0.671469741
180,15,280.0,0.10738255,0.67578125,0.556195965
180,16,290.0,0.134228188,0.63671875,0.342939481
180,17,290.0,0.080536913,0.6328125,0.207492795
180,18,290.0,0.100671141,0.5546875,0.048991354
180,19,290.0,0.120805369,0.5234375,0.0
180,20,290.0,0.046979866,0.51171875,0.0
181,6,50.0,0.161073826,0.3359375,0.0
181,7,60.0,0.120805369,0.328125,0.0
181,8,10.0,0.093959732,0.33203125,0.005763689
181,9,50.0,0.161073826,0.34375,0.048991354
181,10,50.0,0.093959732,0.37109375,0.144092219
181,11,50.0,0.046979866,0.40234375,0.227665706
181,12,120.0,0.154362416,0.4453125,0.314121037
181,13,130.0,0.181208054,0.4609375,0.432276657
181,14,130.0,0.161073826,0.5,0.547550432
181,15,,,0.51171875,0.561959654
181,16,140.0,0.181208054,0.48828125,0.42074928
181,17,130.0,0.147651007,0.4375,0.236311239
181,18,130.0,0.22147651,0.36328125,0.066282421
181,19,120.0,0.22147651,0.33203125,0.0
181,20,120.0,0.194630872,0.32421875,0.0
182,6,120.0,0.161073826,0.28515625,0.0
182,7,120.0,0.154362416,0.28125,0.0
182,8,100.0,0.11409396,0.2890625,0.017291066
182,9,120.0,0.147651007,0.3046875,0.051873199
182,10,120.0,0.214765101,0.3671875,0.201729107
182,11,120.0,0.194630872,0.34375,0.213256484
182,12,120.0,0.167785235,0.3671875,0.242074928
182,13,130.0,0.234899329,0.41796875,0.417867435
182,14,120.0,0.281879195,0.42578125,0.585014409
182,15,120.0,0.241610738,0.4609375,0.547550432
182,16,120.0,0.228187919,0.40625,0.322766571
182,17,130.0,0.214765101,0.37109375,0.129682997
182,18,120.0,0.167785235,0.34375,0.048991354
182,19,130.0,0.174496644,0.33203125,0.0
182,20,130.0,0.228187919,0.33203125,0.0
183,6,130.0,0.181208054,0.3359375,0.0
183,7,120.0,0.127516779,0.3515625,0.0
183,8,120.0,0.161073826,0.36328125,0.005763689
183,9,130.0,0.201342282,0.375,0.028818444
183,10,120.0,0.208053691,0.421875,0.126801153
183,11,130.0,0.147651007,0.43359375,0.11815562
183,12,120.0,0.181208054,0.48046875,0.293948127
183,13,,,0.5,0.25648415
183,14,,,0.484375,0.221902017
183,15,130.0,0.181208054,0.4765625,0.21037464
183,16,130.0,0.167785235,0.46484375,0.074927954
183,17,120.0,0.127516779,0.45703125,0.037463977
183,18,120.0,0.174496644,0.4453125,0.017291066
183,19,120.0,0.214765101,0.4296875,0.0
183,20,130.0,0.194630872,0.42578125,0.0
184,6,110.0,0.120805369,0.41796875,0.0
184,7,110.0,0.087248322,0.43359375,0.0
184,8,120.0,0.127516779,0.453125,0.023054755
184,9,130.0,0.067114094,0.53515625,0.18443804
184,10,130.0,0.10738255,0.5546875,0.265129683
184,11,130.0,0.174496644,0.5859375,0.296829971
184,12,130.0,0.167785235,0.6171875,0.46685879
184,13,130.0,0.127516779,0.6015625,0.244956772
184,14,120.0,0.134228188,0.625,0.285302594
184,15,130.0,0.174496644,0.6171875,0.317002882
184,16,130.0,0.181208054,0.578125,0.16426513
184,17,120.0,0.181208054,0.56640625,0.089337176
184,18,120.0,0.181208054,0.53125,0.060518732
184,19,130.0,0.194630872,0.51171875,0.0
184,20,120.0,0.201342282,0.5,0.0
185,6,120.0,0.201342282,0.4765625,0.0
185,7,120.0,0.140939597,0.4765625,0.0
185,8,130.0,0.100671141,0.4921875,0.025936599
185,9,130.0,0.154362416,0.51953125,0.11815562
185,10,120.0,0.201342282,0.52734375,0.219020173
185,11,120.0,0.208053691,0.5546875,0.391930836
185,12,120.0,0.147651007,0.56640625,0.340057637
185,13,130.0,0.10738255,0.6640625,0.541786744
185,14,120.0,0.100671141,0.66015625,0.694524496
185,15,130.0,0.140939597,0.67578125,0.587896254
185,16,130.0,0.060402685,0.68359375,0.432276657
185,17,120.0,0.006711409,0.65234375,0.244956772
185,18,280.0,0.0,0.6015625,0.080691643
185,19,80.0,0.0,0.515625,0.0
185,20,100.0,0.0,0.50390625,0.0
186,6,260.0,0.0,0.41796875,0.0
186,7,260.0,0.0,0.421875,0.0
186,8,270.0,0.0,0.42578125,0.011527378
186,9,260.0,0.0,0.44140625,0.037463977
186,10,270.0,0.0,0.47265625,0.103746398
186,11,270.0,0.0,0.5078125,0.158501441
186,12,130.0,0.100671141,0.54296875,0.216138329
186,13,130.0,0.174496644,0.515625,0.242074928
186,14,120.0,0.201342282,0.4921875,0.190201729
186,15,130.0,0.194630872,0.46484375,0.149855908
186,16,120.0,0.181208054,0.4453125,0.080691643
186,17,120.0,0.134228188,0.4375,0.034582133
186,18,130.0,0.140939597,0.4296875,0.011527378
186,19,120.0,0.194630872,0.421875,0.0
186,20,120.0,0.214765101,0.421875,0.0
187,6,120.0,0.174496644,0.390625,0.0
187,7,130.0,0.140939597,0.39453125,0.0
187,8,120.0,0.147651007,0.41796875,0.025936599
187,9,130.0,0.147651007,0.4375,0.07204611
187,10,130.0,0.060402685,0.48828125,0.121037464
187,11,120.0,0.026845638,0.5546875,0.30259366
187,12,130.0,0.11409396,0.61328125,0.39481268
187,13,130.0,0.040268456,0.66015625,0.53314121
187,14,110.0,0.020134228,0.625,0.371757925
187,15,290.0,0.060402685,0.5859375,0.331412104
187,16,270.0,0.067114094,0.546875,0.158501441
187,17,290.0,0.053691275,0.52734375,0.040345821
187,18,270.0,0.087248322,0.51171875,0.023054755
187,19,270.0,0.10738255,0.48828125,0.0
187,20,290.0,0.11409396,0.47265625,0.0
188,6,40.0,0.134228188,0.44921875,0.0
188,7,40.0,0.194630872,0.421875,0.0
188,8,10.0,0.067114094,0.4453125,0.051873199
188,9,40.0,0.147651007,0.48828125,0.207492795
188,10,10.0,0.060402685,0.51171875,0.30259366
188,11,30.0,0.080536913,0.54296875,0.308357349
188,12,130.0,0.053691275,0.59375,0.357348703
188,13,120.0,0.295302013,0.60546875,0.657060519
188,14,120.0,0.369127517,0.56640625,0.740634006
188,15,120.0,0.275167785,0.546875,0.639769452
188,16,120.0,0.234899329,0.50390625,0.42074928
